Input Type,n,Trial,Algorithm,Time,Comparisons,Swaps/Data Movements,Recursive Calls,Max Recursion Depth,Peak Memory Bytes,Constant c
duplicate_heavy,600,7,Merge Sort,0.01627240004017949,4685,5576,1199,11,17136,2.9386932004160154e-06
duplicate_heavy,600,7,Quick Sort,0.044127300032414496,20207,758,1181,75,10232,7.96911311409374e-06
duplicate_heavy,600,8,Heap Sort,0.028696699999272823,8802,4637,4937,10,5588,5.182443705539034e-06
duplicate_heavy,600,8,Merge Sort,0.016446300083771348,4652,5576,1199,11,17136,2.970098455596173e-06
duplicate_heavy,600,8,Quick Sort,0.044374900055117905,21277,1339,1181,81,10104,8.013828122411183e-06
duplicate_heavy,600,9,Heap Sort,0.024931899970397353,8888,4701,5001,10,5588,4.502544476263429e-06
duplicate_heavy,600,9,Merge Sort,0.01724709989503026,4626,5576,1199,11,17136,3.1147178697225622e-06
duplicate_heavy,600,9,Quick Sort,0.05174070002976805,19975,1437,1181,78,10552,9.344045315184308e-06
duplicate_heavy,600,10,Heap Sort,0.026320999953895807,8821,4662,4962,10,5588,4.7534072049405365e-06
duplicate_heavy,600,10,Merge Sort,0.02001800003927201,4673,5576,1199,11,17136,3.6151250249552804e-06
duplicate_heavy,600,10,Quick Sort,0.04826660000253469,20352,1589,1181,76,10360,8.716644679605834e-06
duplicate_heavy,700,1,Heap Sort,0.036301199928857386,10453,5479,5829,10,6252,5.487006525153244e-06
duplicate_heavy,700,1,Merge Sort,0.022719900007359684,5547,6676,1399,11,19344,3.434163053439753e-06
duplicate_heavy,700,1,Quick Sort,0.07105989998672158,28062,880,1381,96,160961,1.0740860788844753e-05
duplicate_heavy,700,2,Heap Sort,0.03845009999349713,10528,5534,5884,10,6388,5.811817514864009e-06
duplicate_heavy,700,2,Merge Sort,0.02228039992041886,5604,6676,1399,11,19152,3.3677316448478656e-06
duplicate_heavy,700,2,Quick Sort,0.06294819992035627,27153,898,1381,82,11544,9.514759412541476e-06
duplicate_heavy,700,3,Heap Sort,0.030692200060002506,10500,5516,5866,10,6388,4.6391938098626745e-06
duplicate_heavy,700,3,Merge Sort,0.0266216000309214,5579,6676,1399,11,19344,4.023913627261833e-06
duplicate_heavy,700,3,Quick Sort,0.06535759998951107,27570,1733,1381,87,11608,9.878945553139204e-06
duplicate_heavy,700,4,Heap Sort,0.04552070004865527,10366,5431,5781,10,6388,6.88055432564256e-06
duplicate_heavy,700,4,Merge Sort,0.022236299933865666,5622,6676,1399,11,19344,3.3610658345041094e-06
duplicate_heavy,700,4,Quick Sort,0.06442189996596426,27340,1159,1381,82,11096,9.737512428480809e-06
duplicate_heavy,700,5,Heap Sort,0.03917829995043576,10385,5467,5817,10,6388,5.921886546278099e-06
duplicate_heavy,700,5,Merge Sort,0.02023130003362894,5602,6676,1399,11,19344,3.0580056723857494e-06
duplicate_heavy,700,5,Quick Sort,0.06660859996918589,26557,1264,1381,93,11352,1.0068036962373465e-05
duplicate_heavy,700,6,Heap Sort,0.035279199946671724,10533,5532,5882,10,6388,5.332528971189487e-06
duplicate_heavy,700,6,Merge Sort,0.021855600061826408,5611,6676,1399,11,19344,3.303522208230096e-06
duplicate_heavy,700,6,Quick Sort,0.06785410002339631,27503,1188,1381,88,11928,1.0256297045729515e-05
duplicate_heavy,700,7,Heap Sort,0.033625499927438796,10479,5483,5833,10,6388,5.082568561782636e-06
duplicate_heavy,700,7,Merge Sort,0.02004029997624457,5606,6676,1399,11,19344,3.0291355919689426e-06
duplicate_heavy,700,7,Quick Sort,0.06005570001434535,26972,925,1381,87,11800,9.077551664880484e-06
duplicate_heavy,700,8,Heap Sort,0.03593210002873093,10444,5489,5839,10,6388,5.431216260247501e-06
duplicate_heavy,700,8,Merge Sort,0.020512100076302886,5607,6676,1399,11,19344,3.1004492188645102e-06
duplicate_heavy,700,8,Quick Sort,0.06843520002439618,27882,2578,1381,89,12056,1.0344131593995181e-05
duplicate_heavy,700,9,Heap Sort,0.03458480001427233,10530,5524,5874,10,6388,5.227568888117616e-06
duplicate_heavy,700,9,Merge Sort,0.022841300000436604,5573,6676,1399,11,19344,3.4525129304540686e-06
duplicate_heavy,700,9,Quick Sort,0.06822869996540248,27626,1826,1381,90,12120,1.0312918654109901e-05
duplicate_heavy,700,10,Heap Sort,0.03269849997013807,10559,5561,5911,10,6388,4.942450471347768e-06
duplicate_heavy,700,10,Merge Sort,0.022742099943570793,5595,6676,1399,11,19344,3.4375186228172683e-06
duplicate_heavy,700,10,Quick Sort,0.06743300007656217,28818,1565,1381,91,11608,1.0192646858943708e-05
duplicate_heavy,800,1,Heap Sort,0.03783260006457567,12244,6432,6832,10,7052,4.903717885264761e-06
duplicate_heavy,800,1,Merge Sort,0.02901699999347329,6518,7776,1599,11,21712,3.761073296623774e-06
duplicate_heavy,800,1,Quick Sort,0.09262090001720935,35219,1276,1581,104,163864,1.2005169171256188e-05
duplicate_heavy,800,2,Heap Sort,0.045705099939368665,12152,6385,6785,10,7188,5.924121409523568e-06
duplicate_heavy,800,2,Merge Sort,0.022906199912540615,6563,7776,1599,11,21712,2.9690146065258373e-06
duplicate_heavy,800,2,Quick Sort,0.09671900002285838,34403,1266,1581,91,12792,1.2536349324325325e-05
duplicate_heavy,800,3,Heap Sort,0.04097339999862015,12054,6291,6691,10,7188,5.310816440064686e-06
duplicate_heavy,800,3,Merge Sort,0.024033699999563396,6574,7776,1599,11,21712,3.1151568841629536e-06
duplicate_heavy,800,3,Quick Sort,0.08636439999099821,36100,1176,1581,99,12920,1.1194225407800232e-05
duplicate_heavy,800,4,Heap Sort,0.04219060007017106,12388,6516,6916,10,7188,5.46858528890462e-06
duplicate_heavy,800,4,Merge Sort,0.02479289995972067,6559,7776,1599,11,21712,3.2135614986161228e-06
duplicate_heavy,800,4,Quick Sort,0.09078389999922365,36272,2186,1581,112,14264,1.1767064208127763e-05
duplicate_heavy,800,5,Heap Sort,0.040618799976073205,12150,6344,6744,10,7188,5.264854532352534e-06
duplicate_heavy,800,5,Merge Sort,0.02586419996805489,6579,7776,1599,11,21712,3.3524193355711817e-06
duplicate_heavy,800,5,Quick Sort,0.08637929998803884,34255,1726,1581,99,12792,1.1196156688807981e-05
duplicate_heavy,800,6,Heap Sort,0.03880910004954785,12376,6524,6924,10,7188,5.030288103359618e-06
duplicate_heavy,800,6,Merge Sort,0.026108300080522895,6515,7776,1599,11,21712,3.384058664754515e-06
duplicate_heavy,800,6,Quick Sort,0.08716799993999302,35432,1379,1581,107,13880,1.1298384980120336e-05
duplicate_heavy,800,7,Heap Sort,0.042978699901141226,12232,6433,6833,10,7188,5.5707357948150286e-06
duplicate_heavy,800,7,Merge Sort,0.02311129996087402,6488,7776,1599,11,21712,2.995598895566625e-06
duplicate_heavy,800,7,Quick Sort,0.09222810005303472,34341,1316,1581,100,13560,1.195425593224098e-05
duplicate_heavy,800,8,Heap Sort,0.036480599897913635,12143,6350,6750,10,7188,4.728476760234357e-06
duplicate_heavy,800,8,Merge Sort,0.02661689999513328,6553,7776,1599,11,21712,3.4499814533934684e-06
duplicate_heavy,800,8,Quick Sort,0.0886630000313744,34274,1592,1581,92,12664,1.1492161212101908e-05
duplicate_heavy,800,9,Heap Sort,0.056079600006341934,12232,6431,6831,10,7188,7.268824692995023e-06
duplicate_heavy,800,9,Merge Sort,0.027758600073866546,6590,7776,1599,11,21712,3.597964280006929e-06
duplicate_heavy,800,9,Quick Sort,0.10207800008356571,34237,1504,1581,92,12792,1.3230962552069926e-05
duplicate_heavy,800,10,Heap Sort,0.04060459998436272,12231,6402,6802,10,7188,5.26301398337619e-06
duplicate_heavy,800,10,Merge Sort,0.02432930003851652,6515,7776,1599,11,21712,3.153471438156737e-06
duplicate_heavy,800,10,Quick Sort,0.08951200009323657,35778,945,1581,100,13432,1.160220537456598e-05
duplicate_heavy,900,1,Heap Sort,0.04628560005221516,13840,7221,7671,10,7852,5.240431134585291e-06
duplicate_heavy,900,1,Merge Sort,0.02925259992480278,7578,8876,1799,11,24304,3.311963877330511e-06
duplicate_heavy,900,1,Quick Sort,0.13562469999305904,45025,1007,1781,105,164738,1.5355356734289577e-05
duplicate_heavy,900,2,Heap Sort,0.0488801000174135,13980,7325,7775,10,7988,5.534179047131909e-06
duplicate_heavy,900,2,Merge Sort,0.027192199951969087,7486,8876,1799,11,24304,3.07868648317e-06
duplicate_heavy,900,2,Quick Sort,0.11073260009288788,44364,1819,1781,111,14360,1.2537086361324596e-05
duplicate_heavy,900,3,Heap Sort,0.0502383999992162,13925,7273,7723,10,7988,5.687965051995528e-06
duplicate_heavy,900,3,Merge Sort,0.026911100023426116,7520,8876,1799,11,24304,3.046860498073026e-06
duplicate_heavy,900,3,Quick Sort,0.11777650006115437,44258,2260,1781,108,14808,1.3334592986732198e-05
duplicate_heavy,900,4,Heap Sort,0.052105900016613305,13911,7277,7727,10,7988,5.899402415321619e-06
duplicate_heavy,900,4,Merge Sort,0.030769099947065115,7504,8876,1799,11,24304,3.4836612070247924e-06
duplicate_heavy,900,4,Quick Sort,0.11183449998497963,42932,1284,1781,113,15192,1.2661842883767853e-05
duplicate_heavy,900,5,Heap Sort,0.0455978000536561,14098,7419,7869,10,7988,5.162558782865739e-06
duplicate_heavy,900,5,Merge Sort,0.028158699977211654,7522,8876,1799,11,24304,3.1881131043684912e-06
duplicate_heavy,900,5,Quick Sort,0.11763350002001971,44136,1805,1781,109,14872,1.331840259777832e-05
duplicate_heavy,900,6,Heap Sort,0.04616339993663132,14047,7355,7805,10,7988,5.226595702190917e-06
duplicate_heavy,900,6,Merge Sort,0.030640500015579164,7544,8876,1799,11,24304,3.469101190862006e-06
duplicate_heavy,900,6,Quick Sort,0.11867909994907677,44785,1379,1781,119,15512,1.343678486821166e-05
duplicate_heavy,900,7,Heap Sort,0.046246099984273314,13939,7291,7741,10,7988,5.23595895780402e-06
duplicate_heavy,900,7,Merge Sort,0.0279490000102669,7502,8876,1799,11,24304,3.164370985124945e-06
duplicate_heavy,900,7,Quick Sort,0.11373960005585104,44707,1426,1781,110,14680,1.2877537305243057e-05
duplicate_heavy,900,8,Heap Sort,0.04563790000975132,13957,7322,7772,10,7988,5.167098878666157e-06
duplicate_heavy,900,8,Merge Sort,0.028578100027516484,7552,8876,1799,11,24304,3.2355973560360655e-06
duplicate_heavy,900,8,Quick Sort,0.11101800005417317,43810,1546,1781,105,14552,1.2569399193852244e-05
duplicate_heavy,900,9,Heap Sort,0.04313550004735589,14029,7349,7799,10,7988,4.8837784796796805e-06
duplicate_heavy,900,9,Merge Sort,0.026739499997347593,7555,8876,1799,11,24304,3.027432033964468e-06
duplicate_heavy,900,9,Quick Sort,0.11936909996438771,44149,2095,1781,111,15000,1.3514906304663185e-05
duplicate_heavy,900,10,Heap Sort,0.04628809995483607,14010,7345,7795,10,7988,5.2407141722365964e-06
duplicate_heavy,900,10,Merge Sort,0.03268459998071194,7491,8876,1799,11,24304,3.700533106779748e-06
duplicate_heavy,900,10,Quick Sort,0.11001860001124442,43811,1506,1781,110,14616,1.24562476500684e-05
duplicate_heavy,1000,1,Heap Sort,0.054789099958725274,15789,8260,8760,10,8652,5.497720841002834e-06
duplicate_heavy,1000,1,Merge Sort,0.038400899968110025,8468,9976,1999,11,27152,3.853274250297712e-06
duplicate_heavy,1000,1,Quick Sort,0.15233559999614954,52882,1739,1981,118,164526,1.5285861668770288e-05
duplicate_heavy,1000,2,Heap Sort,0.052028699894435704,15868,8313,8813,10,8788,5.220733101208186e-06
duplicate_heavy,1000,2,Merge Sort,0.035049499943852425,8484,9976,1999,11,27152,3.516983605374201e-06
duplicate_heavy,1000,2,Quick Sort,0.1394012999953702,53349,1812,1981,125,16056,1.398799091105321e-05
duplicate_heavy,1000,3,Heap Sort,0.051241799956187606,15721,8232,8732,10,8788,5.141772939541915e-06
duplicate_heavy,1000,3,Merge Sort,0.03185329993721098,8441,9976,1999,11,27152,3.196266247327371e-06
duplicate_heavy,1000,3,Quick Sort,0.14242139994166791,53417,1586,1981,120,15544,1.4291037802299474e-05
duplicate_heavy,1000,4,Heap Sort,0.04952220001723617,15772,8236,8736,10,8788,4.969222552153138e-06
duplicate_heavy,1000,4,Merge Sort,0.0323212998919189,8509,9976,1999,11,27152,3.2432269221061935e-06
duplicate_heavy,1000,4,Quick Sort,0.14130079990718514,53796,1412,1981,121,16504,1.4178593061125671e-05
duplicate_heavy,1000,5,Heap Sort,0.05306770000606775,15834,8288,8788,10,8788,5.324989834241343e-06
duplicate_heavy,1000,5,Merge Sort,0.03184219996910542,8516,9976,1999,11,27152,3.195152439543809e-06
duplicate_heavy,1000,5,Quick Sort,0.14992460003122687,53857,2110,1981,113,15992,1.5043933899108113e-05
duplicate_heavy,1000,6,Heap Sort,0.05322329991031438,15744,8248,8748,10,8788,5.340603247074903e-06
duplicate_heavy,1000,6,Merge Sort,0.03283489996101707,8509,9976,1999,11,27152,3.2947632642974084e-06
duplicate_heavy,1000,6,Quick Sort,0.15048790001310408,53260,2107,1981,117,16184,1.5100457296142118e-05
duplicate_heavy,1000,7,Heap Sort,0.05591110000386834,15752,8243,8743,10,8788,5.610306063910968e-06
duplicate_heavy,1000,7,Merge Sort,0.03629479999653995,8511,9976,1999,11,27152,3.641941161861162e-06
duplicate_heavy,1000,7,Quick Sort,0.1687552999937907,53124,1704,1981,120,16312,1.6933469075134884e-05
duplicate_heavy,1000,8,Heap Sort,0.04882919997908175,15682,8217,8717,10,8788,4.899684619326216e-06
duplicate_heavy,1000,8,Merge Sort,0.029623699956573546,8424,9976,1999,11,175488,2.9725407564928046e-06
duplicate_heavy,1000,8,Quick Sort,0.1384083000011742,54129,1695,1981,123,16632,1.3888349983070826e-05
duplicate_heavy,1000,9,Heap Sort,0.05818579997867346,15854,8304,8804,10,8788,5.838557038428449e-06
duplicate_heavy,1000,9,Merge Sort,0.030622199992649257,8513,9976,1999,11,27152,3.0727335770029235e-06
duplicate_heavy,1000,9,Quick Sort,0.15008479997050017,53808,2206,1981,113,15992,1.5060008894783049e-05
duplicate_heavy,1000,10,Heap Sort,0.051935399998910725,15929,8332,8832,10,8788,5.211371078826408e-06
duplicate_heavy,1000,10,Merge Sort,0.029702299972996116,8488,9976,1999,11,27152,2.9804277440270963e-06
duplicate_heavy,1000,10,Quick Sort,0.1505291999783367,54301,2207,1981,118,16312,1.5104601472260416e-05
